A,B,C,D,E,F,G,H
0,1.7897999999999998,0.27,1.7000000000000002,0.5865,0.382,0.261,1.2230000000000003
0,2.0410000000000004,0.45000000000000007,1.85,0.894,0.665,0.31233333333333335,1.8679999999999999
2,1.5543,0.16000000000000003,1.45,0.4,0.205,0.24933333333333335,0.503
0,1.6171000000000002,0.21000000000000008,1.3,0.511,0.32,0.24366666666666667,0.86
1,2.2922000000000002,0.5499999999999999,1.85,1.08975,0.931,0.32666666666666666,2.495
0,1.2560000000000002,0.0,1.25,0.3585,0.191,0.23,0.30499999999999994
2,1.3345,0.050000000000000044,1.0,0.349,0.1185,0.2215,0.16699999999999993
0,2.355,0.5100000000000001,2.15,1.2505,1.0615,0.3745,2.771
0,2.1666,0.45000000000000007,1.75,1.0002499999999999,0.8255,0.32066666666666666,2.0300000000000002
1,1.7584000000000002,0.30000000000000004,1.6,0.6617500000000001,0.429,0.28933333333333333,1.4
2,0.5966,-0.31,0.4,0.16899999999999998,0.0165,0.2021666666666667,-0.31000000000000005
2,1.7897999999999998,0.29000000000000004,1.55,0.5835,0.3705,0.25683333333333336,1.2800000000000002
0,2.2608,0.5299999999999999,1.45,0.7435,0.691,0.26483333333333337,1.2110000000000003
2,0.6751,-0.3,0.55,0.17049999999999998,0.015,0.203,-0.325
1,1.7741,0.32000000000000006,1.5,0.5882499999999999,0.3455,0.26416666666666666,1.25
2,1.6642000000000001,0.26,1.4000000000000001,0.48850000000000005,0.298,0.2321666666666667,0.9800000000000001
1,1.8369,0.22999999999999998,1.55,0.49924999999999997,0.3,0.24866666666666667,0.7699999999999999
1,1.6171000000000002,0.21000000000000008,1.2,0.473,0.2895,0.24683333333333335,0.6619999999999998
1,1.8054999999999999,0.32000000000000006,1.5,0.6135,0.333,0.269,1.391
2,1.4444000000000001,0.12,1.4000000000000001,0.3735,0.161,0.229,0.5599999999999999
0,1.6956000000000002,0.27,1.4000000000000001,0.51725,0.33,0.25316666666666665,0.878
2,1.5229,0.18000000000000005,1.25,0.4455,0.287,0.247,0.31999999999999995
2,0.8321000000000001,-0.19,0.7000000000000001,0.20274999999999999,0.039,0.21366666666666667,-0.19
1,2.0096000000000003,0.4,1.75,0.847,0.4935,0.297,2.0000000000000004
0,2.0567,0.44000000000000006,1.7000000000000002,0.7222500000000001,0.53,0.2743333333333333,1.6880000000000002
1,1.5857,0.17000000000000004,1.35,0.45925000000000005,0.251,0.23916666666666667,0.8000000000000002
0,1.099,-0.07999999999999996,0.8999999999999999,0.2475,0.0745,0.21366666666666667,-0.007000000000000006
2,1.6956000000000002,0.24,1.4000000000000001,0.52,0.3595,0.253,0.791
2,1.6014000000000002,0.15000000000000002,1.5,0.57075,0.3845,0.252,1.13
1,2.0410000000000004,0.4,1.7000000000000002,0.8522500000000001,0.694,0.306,1.541
2,1.6171000000000002,0.20000000000000007,1.35,0.46799999999999997,0.3055,0.24050000000000002,0.713
0,1.7584000000000002,0.27,1.7999999999999998,0.5945,0.36,0.268,1.1
0,1.8054999999999999,0.29000000000000004,1.4000000000000001,0.5185,0.325,0.24683333333333335,1.0219999999999998
2,1.8212,0.24,1.4000000000000001,0.5005,0.3285,0.234,0.953
1,1.9939,0.4,1.5,0.838,0.6495,0.32033333333333336,1.46
2,1.3816000000000002,0.08000000000000007,1.0,0.3395,0.1725,0.22716666666666668,0.20600000000000007
2,1.3031,0.030000000000000027,1.05,0.315,0.1405,0.2235,0.17000000000000004
1,1.7584000000000002,0.27,1.25,0.58875,0.3345,0.2715,1.3399999999999999
0,2.1823,0.4900000000000001,1.85,0.93575,0.6645,0.3278333333333333,2.3030000000000004
1,1.8997,0.32000000000000006,1.7000000000000002,0.7110000000000001,0.347,0.3015,1.4900000000000002
0,1.1775,-0.020000000000000018,1.0,0.28800000000000003,0.1175,,0.10999999999999999
0,1.7113000000000003,0.18000000000000005,1.35,0.54175,0.4225,0.2605,0.5359999999999999
0,1.8054999999999999,0.36,1.5,0.62325,0.4355,0.28683333333333333,1.1030000000000002
0,2.0881000000000003,0.45000000000000007,1.75,0.8715,0.6635,0.3281666666666667,1.718
0,1.5543,0.22999999999999998,1.6500000000000001,0.52425,0.264,0.24466666666666667,1.31
2,1.3816000000000002,0.09999999999999998,1.35,0.3675,0.1815,0.22766666666666668,0.35
1,2.0410000000000004,0.4900000000000001,1.6500000000000001,0.933,0.6645,0.31516666666666665,2.09
0,1.9625000000000001,0.37,1.6,0.75675,0.631,0.2745,1.412
2,1.2089,-0.06999999999999995,0.8,0.27549999999999997,0.124,0.21233333333333335,0.020000000000000018
0,1.5857,0.17000000000000004,1.45,0.48875,0.236,0.25966666666666666,0.8000000000000002
2,1.4758,0.08999999999999997,1.1500000000000001,0.39425,0.2005,0.23600000000000002,0.596
2,0.9891000000000001,-0.18,0.6,0.2125,0.06,0.21250000000000002,-0.19
2,1.1461000000000001,-0.05999999999999994,1.05,0.25775,0.0915,0.21583333333333335,-0.02200000000000002
2,0.6280000000000001,-0.31,0.25,0.16725,0.011,0.2025,-0.34
1,1.6956000000000002,0.24,1.3,0.52525,0.368,0.25583333333333336,0.707
0,1.5857,0.17000000000000004,1.05,0.42625,0.239,0.24150000000000002,0.533
1,1.6642000000000001,0.19000000000000006,1.45,0.5375,0.308,0.25633333333333336,1.13
1,1.3345,0.08999999999999997,1.1,0.33325,0.125,0.227,0.30200000000000005
1,2.0096000000000003,0.42000000000000004,1.6500000000000001,0.893,0.7595,0.3106666666666667,1.5260000000000002
2,1.6328,0.19000000000000006,1.35,0.4665,0.2985,0.24316666666666667,0.6499999999999998
2,1.4444000000000001,0.09999999999999998,1.1,0.35,0.176,0.22766666666666668,0.32299999999999995
1,2.2137,0.5000000000000001,2.0,1.00475,0.633,0.33716666666666667,2.54
0,1.4758,0.13,1.35,0.41100000000000003,0.2395,0.25083333333333335,0.46999999999999986
2,1.4287,0.13,1.35,0.3705,0.1515,0.23883333333333334,0.46999999999999986
0,1.6799000000000002,0.26,1.4000000000000001,0.50825,0.2855,0.25316666666666665,0.8929999999999999
2,1.2873999999999999,0.010000000000000009,0.8999999999999999,0.32675,0.157,0.22483333333333333,0.20000000000000007
1,1.8054999999999999,0.32000000000000006,1.6500000000000001,0.6825,0.4985,0.2715,1.2889999999999997
2,1.6014000000000002,0.21000000000000008,1.2,0.45499999999999996,0.229,0.24366666666666667,1.0099999999999998
2,1.3659000000000001,0.07000000000000006,1.05,0.32675,0.156,0.21666666666666667,0.281
1,1.413,0.12,1.1,0.3735,0.203,0.22733333333333333,0.38
0,1.8212,0.33000000000000007,1.45,0.5935,0.4405,0.25516666666666665,1.19
2,1.413,0.10999999999999999,1.1500000000000001,0.36924999999999997,0.184,0.23600000000000002,0.275
1,1.8369,0.30000000000000004,1.6,0.6885,0.4995,0.29583333333333334,1.1
2,0.7222000000000001,-0.25999999999999995,0.5,0.1785,0.026,0.20433333333333334,-0.30400000000000005
2,1.8369,0.33999999999999997,1.7000000000000002,0.6425,0.3695,0.2798333333333333,1.4900000000000002
2,1.5543,0.17000000000000004,1.25,0.4425,0.2755,0.24116666666666667,0.59
1,1.8054999999999999,0.33000000000000007,1.4000000000000001,0.629,0.442,0.2605,1.2230000000000003
0,2.2294,0.5200000000000001,2.2,1.1575,0.9215,0.3513333333333334,2.996
2,1.2873999999999999,0.07000000000000006,1.05,0.31525000000000003,0.1405,0.22133333333333335,0.22999999999999998
0,2.1823,0.5000000000000001,1.9500000000000002,0.9822500000000001,0.727,0.32,2.27
0,1.6485,0.21000000000000008,1.35,0.5287499999999999,0.3305,0.272,0.7699999999999999
0,1.5543,0.15000000000000002,1.1500000000000001,0.46225000000000005,0.282,0.24766666666666667,0.5299999999999999
0,1.4758,0.14,1.2,0.43975,0.293,0.27566666666666667,0.44000000000000006
0,2.1823,0.5000000000000001,2.2,0.9257500000000001,0.566,0.3278333333333333,2.27
2,1.3502,0.030000000000000027,0.95,0.33899999999999997,0.175,0.22666666666666668,0.22699999999999998
2,1.3659000000000001,0.07000000000000006,1.0,0.31475,0.129,0.22333333333333336,0.26
2,1.4915,0.10999999999999999,1.35,0.38875,0.2145,0.23,0.46099999999999997
2,1.57,0.17000000000000004,1.55,0.531,0.3795,0.2536666666666667,0.7400000000000001
2,1.6956000000000002,0.26,1.4000000000000001,0.55975,0.3935,0.2575,0.977
2,1.099,-0.05999999999999994,0.75,0.2575,0.1,0.21200000000000002,-0.010000000000000009
1,1.4758,0.10999999999999999,1.7999999999999998,0.3705,0.1525,0.23883333333333334,0.41000000000000003
1,1.1618,-0.04999999999999993,0.8500000000000001,0.27025,0.104,0.21783333333333335,0.020000000000000018
2,0.9734,-0.14999999999999997,0.5,0.22225,0.0675,0.21283333333333335,-0.13
0,2.0724,0.4600000000000001,1.75,0.9415,0.7395,0.31683333333333336,2.0300000000000002
0,1.7897999999999998,0.30000000000000004,1.55,0.7475,0.5625,0.28550000000000003,1.37
1,1.8054999999999999,0.30000000000000004,1.7000000000000002,0.6737500000000001,0.3775,0.25683333333333336,1.9100000000000001
0,2.1038,0.42000000000000004,1.7999999999999998,0.99,0.926,0.2991666666666667,1.9610000000000003
1,1.6642000000000001,,1.6500000000000001,0.64025,0.3155,,1.379
2,1.099,-0.09999999999999998,0.75,0.23475000000000001,0.0835,0.21183333333333335,-0.15400000000000003
0,1.5072,0.16000000000000003,1.3,0.45875,0.3,0.24733333333333335,0.6499999999999998
1,1.4444000000000001,0.10999999999999999,1.3,0.4085,0.2205,0.23800000000000002,0.59
2,1.7270000000000003,0.27,1.6500000000000001,0.552,0.34,0.26466666666666666,1.064
2,2.0567,0.43000000000000005,1.45,0.775,0.5265,0.29433333333333334,1.4900000000000002
0,1.9154,0.36,1.6500000000000001,0.772,0.6345,0.2856666666666667,1.4300000000000002
2,1.1775,-0.05999999999999994,0.8500000000000001,0.259,0.0945,0.21300000000000002,0.020000000000000018
0,,0.29000000000000004,1.5,0.548,0.3635,0.26133333333333336,0.914
0,2.1509,0.42000000000000004,1.6500000000000001,0.9225,0.686,0.3258333333333333,2.0330000000000004
1,1.9468,0.4,1.7000000000000002,0.724,0.5475,0.2733333333333333,1.589
0,1.7427000000000001,0.29000000000000004,1.3,0.58125,0.4225,0.2516666666666667,1.04
0,1.2246000000000001,0.0,0.8999999999999999,0.30274999999999996,0.143,0.2215,0.10999999999999999
2,1.7427000000000001,0.26,1.5,0.5415,0.345,0.2585,1.0819999999999999
1,2.1195000000000004,0.4700000000000001,1.6,0.855,0.592,0.30583333333333335,2.12
0,2.2137,0.5299999999999999,5.15,1.255,1.1075,0.36216666666666664,2.672
2,1.6014000000000002,0.20000000000000007,1.25,0.42874999999999996,0.2615,0.23983333333333334,0.515
1,1.0833,-0.07999999999999996,0.8999999999999999,0.2535,0.0775,0.21450000000000002,0.05899999999999994
2,1.6328,0.16000000000000003,1.25,0.42725,0.288,0.24316666666666667,0.602
1,1.6799000000000002,0.27,1.6,0.55525,0.3155,0.25983333333333336,1.04
2,1.4287,0.08999999999999997,1.1,0.367,0.207,0.2285,0.32899999999999996
2,1.6799000000000002,0.21999999999999997,1.55,0.46575,0.2745,0.24716666666666667,0.689
0,1.2873999999999999,0.0,1.0,0.3005,0.124,0.223,0.14
1,2.1038,0.4800000000000001,2.0,0.88,0.6435,0.30933333333333335,2.0989999999999998
2,1.3345,0.040000000000000036,1.0,0.30274999999999996,0.126,0.22,0.236
2,0.7222000000000001,-0.25,0.65,0.18225,0.026,0.20350000000000001,-0.28
1,2.198,0.5499999999999999,2.05,1.04875,0.7295,0.3311666666666667,2.699
0,1.6328,0.22999999999999998,1.75,0.5265,0.258,0.257,1.13
2,0.9734,-0.13,0.8999999999999999,0.2135,0.048,0.21033333333333334,-0.16000000000000003
2,1.6642000000000001,0.25,1.3,0.5405,0.3905,0.26683333333333337,0.89
0,1.9468,0.36,1.6,0.68825,0.412,0.2843333333333333,1.4
0,1.7427000000000001,0.28,1.35,0.60125,0.3805,0.27016666666666667,1.2800000000000002
0,1.7270000000000003,0.25,1.6,0.5465,0.343,0.26783333333333337,0.89
0,1.6956000000000002,0.24,1.2,0.55575,0.392,0.2485,0.941
2,1.9154,0.32000000000000006,1.7000000000000002,0.789,0.41,0.2856666666666667,1.8199999999999998
0,1.6799000000000002,0.28,1.6500000000000001,0.5875,0.279,0.26,1.4
2,1.4915,0.13,1.05,0.35875,0.1645,0.233,0.362
0,1.8683,0.31000000000000005,1.5,0.672,0.518,0.2735,1.2200000000000002
0,1.6328,0.33000000000000007,1.5,0.62525,0.456,0.26633333333333337,1.13
2,0.6908000000000001,-0.26999999999999996,0.55,0.17725,0.0215,0.20400000000000001,-0.28
0,1.4601000000000002,0.10999999999999999,1.25,0.41274999999999995,0.2025,0.24500000000000002,0.46999999999999986
2,1.7427000000000001,0.30000000000000004,1.75,0.519,0.304,0.2585,0.92
0,1.9468,0.36,1.55,0.77775,0.527,0.32466666666666666,1.505
2,1.7584000000000002,0.31000000000000005,1.45,0.637,0.547,0.25383333333333336,1.0099999999999998
2,1.3502,0.050000000000000044,1.05,0.3045,0.119,0.22666666666666668,0.18800000000000006
0,1.8997,0.4,1.75,0.6990000000000001,0.4765,0.2773333333333333,1.85
1,2.1352,0.5000000000000001,2.0,0.9480000000000001,0.525,0.3358333333333333,3.11
0,1.099,-0.08999999999999997,0.8500000000000001,0.25725,0.1,0.21550000000000002,-0.040000000000000036
2,1.099,-0.06999999999999995,0.8,0.246,0.081,0.21550000000000002,-0.08200000000000002
1,1.3973,0.10999999999999999,1.5,0.39249999999999996,0.181,0.24166666666666667,0.5299999999999999
2,1.413,0.06000000000000005,1.1,0.33425,0.16,0.2295,0.21199999999999997
0,2.0096000000000003,0.42000000000000004,1.7000000000000002,0.83575,0.567,0.30233333333333334,2.054
1,2.0881000000000003,0.4600000000000001,1.85,0.84775,0.456,0.30683333333333335,2.54
2,1.0362,-0.19,0.95,0.22975,0.077,,-0.139
0,1.5857,0.20000000000000007,1.55,0.57075,0.2715,0.25916666666666666,1.31
0,1.9468,0.37,1.55,0.6647500000000001,0.425,0.2771666666666667,1.6100000000000003
1,1.884,0.4,1.55,0.8160000000000001,0.6235,0.2945,1.6999999999999997
2,1.413,0.06000000000000005,1.0,0.3555,0.1945,0.23333333333333334,0.18800000000000006
0,1.7113000000000003,0.28,1.2,0.57825,0.3475,0.25716666666666665,1.04
2,1.3345,0.08000000000000007,1.05,0.34450000000000003,0.2015,0.23016666666666669,0.128
0,1.884,0.39,1.75,0.795,0.606,0.29200000000000004,1.6669999999999998
2,1.7113000000000003,0.21000000000000008,1.3,0.479,0.327,0.24816666666666667,0.644
2,1.3031,0.050000000000000044,1.0,0.31074999999999997,0.1535,0.21983333333333335,0.22999999999999998
1,1.7270000000000003,0.25,1.25,0.632,0.5475,0.253,0.89
1,1.2560000000000002,0.0,1.1500000000000001,0.30125,0.1335,0.21550000000000002,0.16099999999999992
2,1.1932,0.0,0.8999999999999999,0.2885,0.1655,0.22083333333333335,0.09199999999999997
2,1.4758,0.17000000000000004,1.3,0.4435,0.264,0.23900000000000002,0.644
0,1.7897999999999998,0.35,1.9500000000000002,0.6647500000000001,0.4635,0.2635,1.4300000000000002
2,1.1461000000000001,-0.06999999999999995,0.8500000000000001,0.2565,0.0945,0.21633333333333335,-0.040000000000000036
0,0.9106,-0.13999999999999996,0.75,0.20825,0.043,0.20850000000000002,-0.16000000000000003
2,0.9263,-0.16999999999999998,0.7000000000000001,0.2105,0.047,0.20516666666666666,-0.15700000000000003
2,0.6280000000000001,-0.29,0.4,0.17174999999999999,0.0155,0.203,-0.35800000000000004
2,1.3031,0.030000000000000027,1.0,0.33225,0.1765,0.2265,0.17000000000000004
0,1.9625000000000001,0.4,1.7999999999999998,0.83525,0.645,0.301,1.823
0,0.6436999999999999,-0.29,0.44999999999999996,0.17124999999999999,0.017,0.20183333333333334,-0.30700000000000005
0,1.9468,0.4,2.0,0.7605000000000001,0.4605,0.2876666666666667,2.18
0,1.57,0.15000000000000002,1.5,0.46799999999999997,0.2535,0.24833333333333335,0.7400000000000001
2,1.8054999999999999,0.31000000000000005,1.6,0.64475,0.495,0.265,1.076
0,1.6014000000000002,0.16000000000000003,1.35,0.49050000000000005,0.3435,0.24733333333333335,0.62
2,1.7584000000000002,0.29000000000000004,1.6500000000000001,0.66425,0.4535,0.2843333333333333,1.25
0,1.8054999999999999,0.30000000000000004,1.6,0.6275,0.44,0.25616666666666665,1.2200000000000002
1,1.884,0.36,1.5,0.6645,0.4085,0.2901666666666667,1.37
0,1.6328,0.20000000000000007,1.25,0.4295,0.254,0.24633333333333335,0.4939999999999999
1,1.9468,0.37,2.2,0.9055,0.5095,0.2946666666666667,2.66
0,1.9154,0.13,1.55,0.68825,0.488,0.28300000000000003,1.2200000000000002
2,1.1147,-0.06999999999999995,0.8500000000000001,0.27175,0.122,0.2175,-0.040000000000000036
2,1.1304,-0.030000000000000027,1.05,0.27075,0.0915,0.219,0.04999999999999993
2,1.57,0.16000000000000003,1.35,0.41425,0.226,0.24100000000000002,0.854
2,0.8792000000000001,-0.16999999999999998,0.7000000000000001,0.212,0.063,0.20716666666666667,-0.22000000000000003
0,1.6328,0.19000000000000006,1.25,0.55575,0.4035,0.25533333333333336,0.8000000000000002
0,1.5386,0.17000000000000004,1.25,0.4545,0.3065,0.232,0.6649999999999999
0,1.4444000000000001,0.16000000000000003,1.35,0.391,0.207,0.24083333333333334,0.46999999999999986
0,1.1775,0.0,1.0,0.27325,0.104,0.21583333333333335,0.09799999999999998
0,1.9154,0.33999999999999997,1.5,0.7312500000000001,0.565,0.28600000000000003,1.451
0,1.7897999999999998,0.33000000000000007,1.25,0.5745,0.3785,0.25883333333333336,1.04
2,1.0362,-0.13999999999999996,0.8,0.22,0.0565,0.21216666666666667,-0.124
0,1.4287,0.15000000000000002,1.25,0.392,0.2155,0.234,0.59
1,1.7584000000000002,0.29000000000000004,1.9500000000000002,0.6405,0.305,0.2748333333333334,1.6100000000000003
1,1.5857,0.19000000000000006,1.45,0.47575,0.2695,0.251,0.83
1,2.0253,0.41000000000000003,1.6500000000000001,0.809,0.55,0.3005,1.6100000000000003
0,1.7741,0.33000000000000007,1.75,0.6475,0.3895,0.261,1.8199999999999998
2,1.57,0.14,1.2,0.42225,0.249,0.23550000000000001,0.5119999999999999
1,1.7427000000000001,0.24,1.4000000000000001,0.584,0.33,0.281,0.86
0,1.57,0.13,1.3,0.44725000000000004,0.309,0.2361666666666667,0.521
1,1.6799000000000002,0.21000000000000008,1.45,0.49224999999999997,0.2725,0.257,0.83
0,2.198,0.5299999999999999,1.75,1.07825,0.8445,0.3311666666666667,2.8400000000000003
2,0.7379,-0.25,0.8,0.18225,0.0215,0.20583333333333334,-0.271
1,1.3659000000000001,0.050000000000000044,1.1,0.36675,0.178,0.23283333333333334,0.5299999999999999
1,1.7897999999999998,,1.55,0.6585,0.5265,0.2675,1.19
0,2.2608,0.5000000000000001,2.05,1.2125,1.1455,0.34750000000000003,2.666
2,1.2717,0.0,0.8500000000000001,0.30174999999999996,0.15,0.21683333333333335,0.128
2,1.5386,0.14,1.1,0.41900000000000004,0.271,0.23450000000000001,0.43400000000000005
0,1.7427000000000001,0.26,1.6500000000000001,0.5287499999999999,0.2735,0.2545,1.25
0,1.57,0.24,1.25,0.45999999999999996,0.255,0.25,0.83
0,1.9311,0.35,1.75,0.7015,0.4635,0.3031666666666667,1.2350000000000003
0,1.9468,0.45000000000000007,1.55,0.6925,0.454,0.2655,1.6999999999999997
2,0.785,-0.21999999999999997,0.65,0.19175,0.039,0.20500000000000002,-0.25
2,1.4601000000000002,0.15000000000000002,1.2,0.38549999999999995,0.222,0.23966666666666667,0.44000000000000006
1,1.4915,0.15000000000000002,1.4000000000000001,0.40049999999999997,0.192,0.23916666666666667,0.6499999999999998
2,1.2246000000000001,0.0,0.95,0.31325000000000003,0.1665,0.21916666666666668,0.134
2,1.1304,-0.04999999999999993,1.1,0.26675,0.095,0.2175,0.10999999999999999
0,1.9311,0.41000000000000003,1.6500000000000001,0.7335,0.4895,0.2985,1.67
0,1.4915,0.10999999999999999,1.2,0.39,0.234,0.23383333333333334,0.41000000000000003
2,0.5024000000000001,-0.38,0.25,0.15975,0.0075,0.2016666666666667,-0.364
2,1.1775,-0.020000000000000018,1.4000000000000001,0.3,0.14,0.22083333333333335,0.09499999999999997
2,1.5072,0.14,1.25,0.387,0.179,0.23450000000000001,0.6499999999999998
1,1.9154,0.37,1.7000000000000002,0.70025,0.5125,0.2763333333333333,1.4300000000000002
2,1.413,0.12,1.3,0.389,0.191,0.24233333333333335,0.42200000000000004
0,1.7897999999999998,0.28,1.55,0.7080000000000001,0.4775,0.2771666666666667,1.2200000000000002
0,1.7584000000000002,0.30000000000000004,1.75,0.6555,0.3835,0.26883333333333337,1.8199999999999998
0,1.8997,0.37,1.75,0.7225,0.4325,0.29000000000000004,2.0300000000000002
1,,0.27,1.7000000000000002,0.55775,0.2985,0.2516666666666667,1.25
0,1.57,0.18000000000000005,1.35,0.54075,0.361,0.2525,1.0310000000000001
1,1.2873999999999999,0.030000000000000027,1.1,0.3105,0.1255,0.22183333333333335,0.17000000000000004
2,1.1147,-0.08999999999999997,0.8,0.2435,0.078,0.21683333333333335,-0.05199999999999999
2,1.9939,0.36,2.0,0.83275,0.6255,0.28650000000000003,2.15
1,1.7741,0.30000000000000004,1.6,0.5475,0.3605,0.25183333333333335,0.9800000000000001
0,2.0410000000000004,0.37,1.4000000000000001,0.7375,0.475,0.2811666666666667,0.89
2,0.9891000000000001,-0.13,0.75,0.22425,0.0585,0.21250000000000002,-0.14500000000000002
0,1.884,0.31000000000000005,1.55,0.6224999999999999,0.4365,0.2695,1.1
2,1.0676,-0.08999999999999997,0.75,0.24,0.0745,0.21333333333333335,-0.08500000000000002
0,1.7113000000000003,0.21999999999999997,1.4000000000000001,0.5185,0.349,0.25,0.872
2,1.3816000000000002,0.050000000000000044,0.8999999999999999,0.32499999999999996,0.148,0.22233333333333336,0.22999999999999998
2,1.5072,0.10999999999999999,1.1,0.37475,0.201,0.22966666666666669,0.44000000000000006
2,1.6328,0.18000000000000005,1.4000000000000001,0.51625,0.2415,0.248,1.1600000000000001
0,2.3236,0.5599999999999999,2.05,1.3404999999999998,0.8155,0.35650000000000004,2.528
1,2.1509,0.4600000000000001,1.7000000000000002,0.90525,0.7385,0.3175,1.835
1,1.4444000000000001,0.16000000000000003,1.3,0.46950000000000003,0.3,0.25083333333333335,0.5599999999999999
1,1.5386,0.18000000000000005,1.35,0.44499999999999995,0.215,0.24166666666666667,0.707
2,0.942,-0.15999999999999998,0.65,0.21175,0.059,0.20866666666666667,-0.21100000000000002
2,1.1775,-0.020000000000000018,1.0,0.2595,0.0925,0.21266666666666667,0.04999999999999993
1,1.7584000000000002,0.26,1.25,0.55125,0.313,0.25716666666666665,1.178
1,1.6014000000000002,0.20000000000000007,1.2,0.50025,0.347,0.23683333333333334,0.7699999999999999
2,1.5072,0.13,1.0,0.3805,0.2205,0.22783333333333333,0.41000000000000003
0,1.9782000000000002,0.37,1.75,0.8,0.4335,0.2981666666666667,2.3600000000000003
0,1.2560000000000002,-0.020000000000000018,1.1500000000000001,0.28975,0.1115,0.21916666666666668,0.04999999999999993
1,1.3502,0.050000000000000044,1.2,0.3725,0.165,0.2331666666666667,0.5299999999999999
0,1.9782000000000002,0.36,1.5,0.7392500000000001,0.5185,0.2826666666666667,1.541
1,2.0567,0.44000000000000006,2.0,0.9237500000000001,0.713,0.3046666666666667,2.3960000000000004
1,2.1038,0.45000000000000007,1.9500000000000002,0.86,0.573,0.32266666666666666,1.943
0,1.9782000000000002,0.41000000000000003,1.75,0.7605000000000001,0.555,0.28400000000000003,1.6400000000000001
0,1.6485,0.21000000000000008,1.6,0.546,0.316,0.2485,1.2800000000000002
0,2.0410000000000004,0.4,1.55,0.751,0.565,0.3045,1.3639999999999999
0,1.7897999999999998,0.27,1.3,0.5267499999999999,0.349,0.2585,0.7640000000000001
1,,0.4900000000000001,1.6500000000000001,0.96125,0.6555,0.2996666666666667,2.6780000000000004
0,1.8054999999999999,0.30000000000000004,1.6500000000000001,0.61075,0.3275,0.275,1.1360000000000001
1,1.9625000000000001,0.39,1.6,0.767,0.6335,0.264,1.6999999999999997
1,1.8997,0.33999999999999997,1.6,0.69175,0.5405,0.2738333333333334,1.25
2,1.3345,0.050000000000000044,1.1,0.35250000000000004,0.1695,0.2306666666666667,0.239
0,0.7693,-0.24,0.65,0.18175,0.0245,0.20450000000000002,-0.28
0,1.8369,0.33000000000000007,1.55,0.60725,0.4555,0.2655,1.0099999999999998
0,1.6799000000000002,0.27,1.5,0.5085,0.3475,0.24816666666666667,0.7640000000000001
2,1.2873999999999999,0.050000000000000044,1.0,0.347,0.208,0.22183333333333335,0.236
2,1.5543,0.10999999999999999,1.2,0.39825,0.214,0.23483333333333334,0.497
0,1.8369,0.33999999999999997,1.6500000000000001,0.8545,0.8,0.2763333333333333,1.37
2,1.4758,0.13,1.0,0.3555,0.175,0.2285,0.41000000000000003
2,1.6328,0.19000000000000006,1.45,0.535,0.424,0.24733333333333335,0.737
1,1.884,0.33000000000000007,1.6,0.7165,0.466,0.2961666666666667,1.388
2,0.7536,-0.25,0.65,0.18325,0.031,0.20450000000000002,-0.29800000000000004
0,1.2873999999999999,0.050000000000000044,1.0,0.32775,0.146,0.224,0.22999999999999998
2,1.2246000000000001,0.020000000000000018,1.05,0.28325,0.1185,0.2175,0.08599999999999997
0,2.2451,0.45000000000000007,2.0,1.095,0.95,0.3453333333333334,2.1830000000000003
1,1.9782000000000002,0.35,1.5,0.686,0.433,0.2991666666666667,1.4900000000000002
1,1.8369,0.24,1.55,0.64225,0.442,0.27183333333333337,1.3249999999999997
2,1.1304,-0.06999999999999995,0.8500000000000001,0.24475,0.0725,0.21716666666666667,-0.07
1,1.3502,0.08000000000000007,1.1,0.34099999999999997,0.154,0.23183333333333334,0.254
2,1.6956000000000002,0.24,1.4000000000000001,0.48324999999999996,0.3125,0.24600000000000002,0.737
2,1.6642000000000001,0.19000000000000006,1.1500000000000001,0.38749999999999996,0.2025,0.2336666666666667,0.4879999999999999
2,0.7536,-0.25,0.44999999999999996,0.185,0.0315,0.20783333333333334,-0.28
2,1.2403000000000002,-0.020000000000000018,0.95,0.3,0.158,0.22266666666666668,0.06799999999999995
2,1.5543,0.06000000000000005,1.0,0.37,0.177,0.2316666666666667,0.4999999999999999
0,1.7113000000000003,0.21999999999999997,1.2,0.5465,0.434,0.24683333333333335,0.7400000000000001
2,1.8369,0.32000000000000006,1.4000000000000001,0.53175,0.326,0.251,1.19
2,0.8792000000000001,-0.15999999999999998,0.8,0.21575,0.066,0.20800000000000002,-0.22000000000000003
1,1.8369,0.30000000000000004,1.6,0.60225,0.405,0.2738333333333334,1.001
1,1.8526,0.22999999999999998,1.5,0.5902499999999999,0.3645,0.278,1.0099999999999998
1,1.57,0.18000000000000005,1.3,0.46775,0.2505,0.2545,0.7699999999999999
2,1.4915,0.12,1.35,0.36775,0.196,0.23083333333333333,0.35
0,1.9625000000000001,0.38,1.2,0.5882499999999999,0.456,0.26,0.9980000000000001
1,1.9468,0.36,1.6,0.70625,0.5635,0.28150000000000003,1.286
0,1.884,0.36,1.75,0.7645000000000001,0.4125,0.2911666666666667,2.09
0,,0.41000000000000003,1.85,0.7282500000000001,0.52,0.2801666666666667,1.721
0,1.5072,0.13,1.2,0.45075,0.312,0.23900000000000002,0.44000000000000006
1,1.7270000000000003,0.26,1.55,0.5425,0.289,0.27566666666666667,0.9980000000000001
1,1.6328,0.25,1.45,0.5,0.207,0.2635,1.04
1,1.9939,0.42000000000000004,1.75,0.75625,0.5735,0.28700000000000003,1.7600000000000002
